x0000,y0000,x0001,y0001
270,-0.1444908082,270,-0.4039562643,
271,-0.1469372213,271,-0.4029797018,
272,-0.1501175165,272,-0.4020031393,
273,-0.1532978415,273,-0.4007824361,
274,-0.1545210183,274,-0.3990734518,
275,-0.1577013433,275,-0.3988293111,
276,-0.1601477265,276,-0.3978527486,
277,-0.1630834043,277,-0.395655483,
278,-0.1647958755,278,-0.3949230611,
279,-0.1674869061,279,-0.3941906393,
280,-0.1711564958,280,-0.393702358,
281,-0.1731136143,281,-0.3915050924,
282,-0.1755599976,282,-0.3905285299,
283,-0.1780063808,283,-0.3895519674,
284,-0.1806974411,284,-0.3885754049,
285,-0.1841223836,285,-0.387842983,
286,-0.1855902076,286,-0.385889858,
287,-0.1882812381,287,-0.3844250143,
288,-0.1909722686,288,-0.3832043111,
289,-0.1934186816,289,-0.381983608,
290,-0.1956204176,290,-0.3805187643,
291,-0.1975775361,291,-0.3792980611,
292,-0.2005132139,292,-0.3783214986,
293,-0.2036935091,293,-0.3771007955,
294,-0.2054059803,294,-0.3753918111,
295,-0.2085863054,295,-0.3746593893,
296,-0.2110326886,296,-0.3729504049,
297,-0.2134791017,297,-0.3714855611,
298,-0.2159254849,298,-0.3697765768,
299,-0.2173933089,299,-0.368311733,
300,-0.2198397219,300,-0.3673351705,
301,-0.2232646644,301,-0.3658703268,
302,-0.2249771357,302,-0.3636730611,
303,-0.2279128134,303,-0.3629406393,
304,-0.2306038439,304,-0.3614757955,
305,-0.2325609624,305,-0.3597668111,
306,-0.2345180511,306,-0.3578136861,
307,-0.2376983762,307,-0.3568371236,
308,-0.239900142,308,-0.3551281393,
309,-0.2421018779,309,-0.3531750143,
310,-0.2440589964,310,-0.3517101705,
311,-0.2462607473,311,-0.3500011861,
312,-0.2487071455,312,-0.3482922018,
313,-0.251398176,313,-0.346827358,
314,-0.2535999417,314,-0.3451183736,
315,-0.2565355897,315,-0.3438976705,
316,-0.2582480907,316,-0.3419445455,
317,-0.2611837387,317,-0.3404797018,
318,-0.2624069452,318,-0.3382824361,
319,-0.2650979757,319,-0.337061733,
320,-0.2677890062,320,-0.3358410299,
321,-0.2697461247,321,-0.3333996236,
322,-0.2719478607,322,-0.3316906393,
323,-0.2741496265,323,-0.3299816549,
324,-0.2743942738,324,-0.3265636861,
325,-0.2780638337,325,-0.3260754049,
326,-0.2802655995,326,-0.3243664205,
327,-0.2827119827,327,-0.3229015768,
328,-0.2856476903,328,-0.3211925924,
329,-0.286870867,329,-0.319483608,
330,-0.2888279855,330,-0.317530483,
331,-0.2907850742,331,-0.3158214986,
332,-0.2937207818,332,-0.313624233,
333,-0.2951886058,333,-0.3114269674,
334,-0.296901077,334,-0.309717983,
335,-0.2995921075,335,-0.3080089986,
336,-0.3017938733,336,-0.3063000143,
337,-0.3039956093,337,-0.3041027486,
338,-0.3059527278,338,-0.301905483,
339,-0.307665199,339,-0.3004406393,
340,-0.3106008768,340,-0.2994640768,
341,-0.3113347888,341,-0.2958019674,
342,-0.3135365248,342,-0.2936047018,
343,-0.3157383204,343,-0.2918957174,
344,-0.3179400563,344,-0.2904308736,
345,-0.3194078803,345,-0.2884777486,
346,-0.3216096461,346,-0.2860363424,
347,-0.3238114119,347,-0.2845714986,
348,-0.3257685304,348,-0.282374233,
349,-0.3265024424,349,-0.2799328268,
350,-0.3289488256,350,-0.2779797018,
351,-0.3309059143,351,-0.2760265768,
352,-0.3335969448,352,-0.2743175924,
353,-0.3343308866,353,-0.2718761861,
354,-0.3362879753,354,-0.2699230611,
355,-0.3387343884,355,-0.2679699361,
356,-0.3416700661,356,-0.2674816549,
357,-0.3416700661,357,-0.2635754049,
358,-0.3433825374,358,-0.2613781393,
359,-0.3455842733,359,-0.2591808736,
360,-0.3465628624,360,-0.2567394674,
361,-0.3490092456,361,-0.2547863424,
362,-0.3507217169,362,-0.2528332174,
363,-0.3526788354,363,-0.2506359518,
364,-0.3546359539,364,-0.2489269674,
365,-0.3551252186,365,-0.2459972799,
366,-0.3573269844,366,-0.2438000143,
367,-0.3587948084,367,-0.2418468893,
368,-0.3595287204,368,-0.2381847799,
369,-0.3614858389,369,-0.2372082174,
370,-0.3639322519,370,-0.2352550924,
371,-0.3658893406,371,-0.2330578268,
372,-0.3678464592,372,-0.231592983,
373,-0.3680911064,373,-0.2281750143,
374,-0.3698035777,374,-0.2252453268,
375,-0.3717606962,375,-0.2240246236,
376,-0.3729838729,376,-0.2206066549,
377,-0.3739624321,377,-0.2188976705,
378,-0.3754302859,378,-0.2167004049,
379,-0.3783659339,379,-0.2149914205,
380,-0.3786105812,380,-0.212061733,
381,-0.3800784349,381,-0.210108608,
382,-0.3822801709,382,-0.208155483,
383,-0.3842372894,383,-0.2059582174,
384,-0.3861944079,384,-0.2040050924,
385,-0.3859497607,385,-0.2010754049,
386,-0.3871729672,386,-0.198389858,
387,-0.3888854384,387,-0.196436733,
388,-0.3903532624,388,-0.1947277486,
389,-0.3905979097,389,-0.1913097799,
390,-0.3923103809,390,-0.188624233,
391,-0.3942674994,391,-0.186671108,
392,-0.3964692652,392,-0.1852062643,
393,-0.3957353234,393,-0.1817882955,
394,-0.3972031772,394,-0.1795910299,
395,-0.3989156485,395,-0.1773937643,
396,-0.3996495605,396,-0.1742199361,
397,-0.4006281197,397,-0.1722668111,
398,-0.402340591,398,-0.1700695455,
399,-0.4035637975,399,-0.1681164205,
400,-0.404787004,400,-0.1661632955,
401,-0.4050316215,401,-0.1627453268,
402,-0.406254828,402,-0.1600597799,
403,-0.4072333872,403,-0.1578625143,
404,-0.4089458585,404,-0.1566418111,
405,-0.4087012112,405,-0.1529797018,
406,-0.410902977,406,-0.1507824361,
407,-0.4121261835,407,-0.1485851705,
408,-0.4135940075,408,-0.1468761861,
409,-0.413838625,409,-0.1434582174,
410,-0.4153064787,410,-0.141749233,
411,-0.4157957435,411,-0.1393078268,
412,-0.4175082445,412,-0.1375988424,
413,-0.4172635972,413,-0.1341808736,
414,-0.418486774,414,-0.1314953268,
415,-0.4197099805,415,-0.1297863424,
416,-0.4204438925,416,-0.1275890768,
417,-0.420199275,417,-0.1239269674,
418,-0.4214224517,418,-0.1217297018,
419,-0.4228903055,419,-0.1197765768,
420,-0.4226456583,420,-0.1178234518,
421,-0.4233795702,421,-0.114405483,
422,-0.424847424,422,-0.1119640768,
423,-0.4260706007,423,-0.1100109518,
424,-0.426315248,424,-0.1080578268,
425,-0.42704916,425,-0.1048839986,
426,-0.428516984,426,-0.1021984518,
427,-0.4292509258,427,-0.1000011861,
428,-0.430229485,428,-0.09829220176,
429,-0.430229485,429,-0.09487423301,
430,-0.4304741025,430,-0.09243282676,
431,-0.4319419563,431,-0.09047970176,
432,-0.4319419563,432,-0.08779415488,
433,-0.431697309,433,-0.08437618613,
434,-0.4329205155,434,-0.08242306113,
435,-0.4338990748,435,-0.08046993613,
436,-0.4336544275,436,-0.07802852988,
437,-0.4341436923,437,-0.07461056113,
438,-0.4351222515,438,-0.07216915488,
439,-0.4358561635,439,-0.07046017051,
440,-0.4358561635,440,-0.06753048301,
441,-0.4353668988,441,-0.06435665488,
442,-0.4368347228,442,-0.06215938926,
443,-0.4373240173,443,-0.05971798301,
444,-0.437813282,444,-0.05776485801,
445,-0.43707937,445,-0.05459102988,
446,-0.4380579293,446,-0.05190548301,
447,-0.4387918413,447,-0.04995235801,
448,-0.4380579293,448,-0.04751095176,
449,-0.4387918413,449,-0.04409298301,
450,-0.4390364885,450,-0.04165157676,
451,-0.4395257533,451,-0.03969845176,
452,-0.4390364885,452,-0.03725704551,
453,-0.4392811358,453,-0.03359493613,
454,-0.4407489598,454,-0.03139767051,
455,-0.4405043125,455,-0.02944454551,
456,-0.4400150478,456,-0.02675899863,
457,-0.4405043125,457,-0.02358517051,
458,-0.4407489598,458,-0.02138790488,
459,-0.4407489598,459,-0.01967892051,
460,-0.4407489598,460,-0.01723751426,
461,-0.4405043125,461,-0.01357540488,
462,-0.440993607,462,-0.01088985801,
463,-0.440993607,463,-0.008692592382,
464,-0.4407489598,464,-0.006739467382,
465,-0.440993607,465,-0.003321498632,
466,-0.4414828718,466,-0.0008800923824,
467,-0.4405043125,467,0.002293735743,
468,-0.4407489598,468,0.003514438868,
469,-0.4414828718,469,0.006932407618,
470,-0.4412382245,470,0.009129673243,
471,-0.441727519,471,0.01157107949,
472,-0.440993607,472,0.01376834512,
473,-0.4400150478,473,0.01718631387,
474,-0.440993607,474,0.01938357949,
475,-0.4407489598,475,0.02133670449,
476,-0.4402596951,476,0.02377811074,
477,-0.4397704005,477,0.02744022012,
478,-0.4395257533,478,0.02988162637,
479,-0.4397704005,479,0.03207889199,
480,-0.4387918413,480,0.03452029824,
481,-0.4387918413,481,0.03769412637,
482,-0.4387918413,482,0.03989139199,
483,-0.4390364885,483,0.04282107949,
484,-0.4368347228,484,0.04453006387,
485,-0.43707937,485,0.04770389199,
486,-0.43707937,486,0.05014529824,
487,-0.43707937,487,0.05185428262,
488,-0.4361008108,488,0.05405154824,
489,-0.4361008108,489,0.05746951699,
490,-0.4358561635,490,0.06064334512,
491,-0.4358561635,491,0.06186404824,
492,-0.4343883395,492,0.06454959512,
493,-0.4338990748,493,0.06821170449,
494,-0.4346329868,494,0.07040897012,
495,-0.4341436923,495,0.07162967324,
496,-0.432431221,496,0.07480350137,
497,-0.4329205155,497,0.07773318887,
498,-0.4319419563,498,0.08041873574,
499,-0.432431221,499,0.08139529824,
500,-0.430229485,500,0.08456912637,
501,-0.4294955432,501,0.08823123574,
502,-0.4297401905,502,0.09042850137,
503,-0.4282723665,503,0.09213748574,
504,-0.4275384545,504,0.09482303262,
505,-0.4268045127,505,0.09775272012,
506,-0.4268045127,506,0.1001941264,
507,-0.4258259535,507,0.1014148295,
508,-0.4246027768,508,0.1045886576,
509,-0.4246027768,509,0.1072742045,
510,-0.4236242175,510,0.1094714701,
511,-0.4211778045,511,0.1136218607,
512,-0.420933187,512,0.1143542826,
513,-0.4214224517,513,0.1175281107,
514,-0.4211778045,514,0.1197253764,
515,-0.419465363,515,0.1207019389,
516,-0.4182421565,516,0.1241199076,
517,-0.417752862,517,0.1265613139,
518,-0.4165296853,518,0.1299792826,
519,-0.4145725667,519,0.1338855326,
520,-0.414817214,520,0.1333972514,
521,-0.4143279195,521,0.1370593607,
522,-0.413104713,522,0.139500767,
523,-0.4121261835,523,0.1412097514,
524,-0.4111475945,524,0.143407017,
525,-0.4099244177,525,0.1465808451,
526,-0.4096797705,526,0.1487781107,
527,-0.4091905057,527,0.1519519389,
528,-0.4074780345,528,0.1529285014,
529,-0.4060101807,529,0.1556140482,
530,-0.405520916,530,0.1582995951,
531,-0.4045423567,531,0.1585437357,
532,-0.4020959735,532,0.1622058451,
533,-0.4011173844,533,0.1653796732,
534,-0.400872767,534,0.1670886576,
