x0000,y0000,x0001,y0001
313,-0.2646086812,313,-0.3802746236,
314,-0.2665657997,314,-0.3783214986,
315,-0.2682783008,315,-0.376124233,
316,-0.2707246542,316,-0.3749035299,
317,-0.2739049792,317,-0.3736828268,
318,-0.2758620977,318,-0.3712414205,
319,-0.277574569,319,-0.3695324361,
320,-0.2805102468,320,-0.3678234518,
321,-0.2829566598,321,-0.3661144674,
322,-0.2849137485,322,-0.3636730611,
323,-0.287604779,323,-0.3622082174,
324,-0.2900511622,324,-0.3609875143,
325,-0.2924975753,325,-0.358546108,
326,-0.2942100465,326,-0.3563488424,
327,-0.2966564298,327,-0.3543957174,
328,-0.2993474603,328,-0.3531750143,
329,-0.3013045788,329,-0.3509777486,
330,-0.3025277853,330,-0.348780483,
331,-0.3047295213,331,-0.3463390768,
332,-0.3079098463,332,-0.3451183736,
333,-0.3106008768,333,-0.3431652486,
334,-0.3118240833,334,-0.3407238424,
335,-0.3140258193,335,-0.3387707174,
336,-0.3162275553,336,-0.337061733,
337,-0.3194078803,337,-0.3363293111,
338,-0.3201417923,338,-0.3326672018,
339,-0.3228328228,339,-0.3304699361,
340,-0.3252792358,340,-0.329249233,
341,-0.3257685304,341,-0.3260754049,
342,-0.3284595609,342,-0.3243664205,
343,-0.3313952088,343,-0.3226574361,
344,-0.3333523273,344,-0.3207043111,
345,-0.3350647986,345,-0.3187511861,
346,-0.3365326524,346,-0.315577358,
347,-0.3394683003,347,-0.3138683736,
348,-0.3414254189,348,-0.3121593893,
349,-0.3419147134,349,-0.3082531393,
350,-0.3446057439,350,-0.3070324361,
351,-0.3468074799,351,-0.3045910299,
352,-0.3490092456,352,-0.3028820455,
353,-0.3509663343,353,-0.3011730611,
354,-0.3519449234,354,-0.297999233,
355,-0.3546359539,355,-0.296046108,
356,-0.3573269844,356,-0.2943371236,
357,-0.3587948084,357,-0.2916515768,
358,-0.3600180149,358,-0.2889660299,
359,-0.3619751334,359,-0.2870129049,
360,-0.3639322519,360,-0.2845714986,
361,-0.3644215167,361,-0.2811535299,
362,-0.3673571944,362,-0.2801769674,
363,-0.3695589304,363,-0.2774914205,
364,-0.3720053434,364,-0.2752941549,
365,-0.3739624321,365,-0.2740734518,
366,-0.3749409914,366,-0.2708996236,
367,-0.3766534925,367,-0.2682140768,
368,-0.3783659339,368,-0.2665050924,
369,-0.3795891404,369,-0.2635754049,
370,-0.3805676997,370,-0.2606457174,
371,-0.3832587302,371,-0.2586925924,
372,-0.3854604959,372,-0.2564953268,
373,-0.3879068792,373,-0.255030483,
374,-0.3881515265,374,-0.2508800924,
375,-0.3896193504,375,-0.2484386861,
376,-0.3920657635,376,-0.2469738424,
377,-0.3937782049,377,-0.2442882955,
378,-0.3935335875,378,-0.2411144674,
379,-0.3959799707,379,-0.2386730611,
380,-0.3979370892,380,-0.2367199361,
381,-0.3998942077,381,-0.2347668111,
382,-0.4006281197,382,-0.2313488424,
383,-0.4018513262,383,-0.2284191549,
384,-0.4045423567,384,-0.2267101705,
385,-0.404787004,385,-0.223780483,
386,-0.4057655334,386,-0.2208507955,
387,-0.4074780345,387,-0.2184093893,
388,-0.4096797705,388,-0.2167004049,
389,-0.411636889,389,-0.2145031393,
390,-0.4113922417,390,-0.2105968893,
391,-0.413104713,391,-0.2079113424,
392,-0.414817214,392,-0.2059582174,
393,-0.4172635972,393,-0.2037609518,
394,-0.4165296853,394,-0.2000988424,
395,-0.4187314212,395,-0.1976574361,
396,-0.4197099805,396,-0.1952160299,
397,-0.4211778045,397,-0.1930187643,
398,-0.421667099,398,-0.1900890768,
399,-0.4233795702,399,-0.1871593893,
400,-0.4250920415,400,-0.1849621236,
401,-0.425581336,401,-0.1825207174,
402,-0.4260706007,402,-0.1791027486,
403,-0.4275384545,403,-0.1761730611,
404,-0.4294955432,404,-0.1744640768,
405,-0.4297401905,405,-0.1717785299,
406,-0.4312080145,406,-0.1688488424,
407,-0.4329205155,407,-0.1661632955,
408,-0.4341436923,408,-0.1642101705,
409,-0.4353668988,409,-0.1617687643,
410,-0.4353668988,410,-0.1581066549,
411,-0.436345458,411,-0.1551769674,
412,-0.437813282,412,-0.1532238424,
413,-0.4380579293,413,-0.1507824361,
414,-0.4387918413,414,-0.147608608,
415,-0.4400150478,415,-0.1451672018,
416,-0.4414828718,416,-0.1422375143,
417,-0.440993607,417,-0.1395519674,
418,-0.442461431,418,-0.1368664205,
419,-0.4436846375,419,-0.1336925924,
420,-0.4446631968,420,-0.1317394674,
421,-0.4456417561,421,-0.1297863424,
422,-0.446375668,422,-0.1258800924,
423,-0.4473542273,423,-0.1229504049,
424,-0.4483327866,424,-0.1209972799,
425,-0.4483327866,425,-0.1185558736,
426,-0.448577404,426,-0.1146496236,
427,-0.4502899051,427,-0.1122082174,
428,-0.4512684345,428,-0.1100109518,
429,-0.4510238171,429,-0.1073254049,
430,-0.4517577291,430,-0.1039074361,
431,-0.453225553,431,-0.1012218893,
432,-0.4527362883,432,-0.09755977988,
433,-0.4529809356,433,-0.09609493613,
434,-0.4544487596,434,-0.09267696738,
435,-0.4546934068,435,-0.09023556113,
436,-0.4554273188,436,-0.08755001426,
437,-0.4556719661,437,-0.08510860801,
438,-0.4568951428,438,-0.08144649863,
439,-0.4576290846,439,-0.07900509238,
440,-0.4581183493,440,-0.07705196738,
441,-0.4581183493,441,-0.07387813926,
442,-0.458607614,442,-0.07021602988,
443,-0.4595861733,443,-0.06753048301,
444,-0.4595861733,444,-0.06533321738,
445,-0.4593415558,445,-0.06264767051,
446,-0.4598308206,446,-0.05898556113,
447,-0.4608093798,447,-0.05630001426,
448,-0.4622772038,448,-0.05410274863,
449,-0.4603201151,449,-0.05117306113,
450,-0.4608093798,450,-0.04677852988,
451,-0.4620325863,451,-0.04482540488,
452,-0.4625218511,452,-0.04287227988,
453,-0.4612986445,453,-0.03994259238,
454,-0.4620325863,454,-0.03628048301,
455,-0.4635004103,455,-0.03335079551,
456,-0.4627664983,456,-0.03139767051,
457,-0.4627664983,457,-0.02846798301,
458,-0.4637450576,458,-0.02456173301,
459,-0.4639897048,459,-0.02212032676,
460,-0.4630111456,460,-0.01967892051,
461,-0.4627664983,461,-0.01674923301,
462,-0.4637450576,462,-0.01333126426,
463,-0.4642343223,463,-0.01088985801,
464,-0.4644789696,464,-0.009180873632,
465,-0.4630111456,465,-0.004786342382,
466,-0.4635004103,466,-0.001856654882,
467,-0.4642343223,467,0.001073032618,
468,-0.4625218511,468,0.004002720118,
469,-0.4627664983,469,0.006688266993,
470,-0.4637450576,470,0.009373813868,
471,-0.4639897048,471,0.01230350137,
472,-0.4632557631,472,0.01425662637,
473,-0.4625218511,473,0.01767459512,
474,-0.4622772038,474,0.02182498574,
475,-0.4630111456,475,0.02377811074,
476,-0.4622772038,476,0.02768436074,
477,-0.4617879391,477,0.02939334512,
478,-0.4622772038,478,0.03305545449,
479,-0.4622772038,479,0.03549686074,
480,-0.4615432918,480,0.03671756387,
481,-0.4603201151,481,0.04111209512,
482,-0.4608093798,482,0.04477420449,
483,-0.4610540271,483,0.04697147012,
484,-0.4608093798,484,0.05014529824,
485,-0.4593415558,485,0.05234256387,
486,-0.4598308206,486,0.05576053262,
487,-0.4593415558,487,0.05844607949,
488,-0.4573844373,488,0.06357303262,
489,-0.458607614,489,0.06357303262,
490,-0.457873702,490,0.06747928262,
491,-0.4583629966,491,0.07016482949,
492,-0.4583629966,492,0.07162967324,
493,-0.4564058781,493,0.07553592324,
494,-0.4561612308,494,0.07895389199,
495,-0.4564058781,495,0.08115115762,
496,-0.4549380541,496,0.08286014199,
497,-0.453225553,497,0.08725467324,
498,-0.4542041123,498,0.08994022012,
499,-0.453225553,499,0.09262576699,
500,-0.453225553,500,0.09409061074,
501,-0.4515130818,501,0.09799686074,
502,-0.4512684345,502,0.1014148295,
503,-0.4512684345,503,0.1036120951,
504,-0.4505345225,504,0.1065417826,
505,-0.448577404,505,0.1089831889,
506,-0.4490666986,506,0.1126452982,
507,-0.4475988746,507,0.1148425639,
508,-0.4468649328,508,0.1165515482,
509,-0.4456417561,509,0.1204577982,
510,-0.4446631968,510,0.123875767,
511,-0.4444185495,511,0.125828892,
512,-0.4427060783,512,0.127782017,
513,-0.4414828718,513,0.1321765482,
514,-0.441727519,514,0.1346179545,
515,-0.4412382245,515,0.1370593607,
516,-0.4400150478,516,0.1390124857,
517,-0.438547194,517,0.1431628764,
518,-0.4380579293,518,0.1460925639,
519,-0.437813282,519,0.1482898295,
520,-0.436345458,520,0.1502429545,
521,-0.4346329868,521,0.1541492045,
522,-0.4341436923,522,0.1573230326,
523,-0.433165133,523,0.159032017,
524,-0.4314526618,524,0.160985142,
525,-0.4299848378,525,0.164891392,
526,-0.4299848378,526,0.1680652201,
527,-0.4287616313,527,0.1697742045,
528,-0.42704916,528,0.1714831889,
529,-0.4258259535,529,0.1758777201,
530,-0.4250920415,530,0.1788074076,
531,-0.4246027768,531,0.1810046732,
532,-0.4226456583,532,0.1827136576,
533,-0.420933187,533,0.186375767,
534,-0.420199275,534,0.1893054545,
535,-0.419465363,535,0.1912585795,
536,-0.417752862,536,0.1929675639,
537,-0.416285038,537,0.1968738139,
538,-0.4150618315,538,0.1995593607,
539,-0.413838625,539,0.2017566264,
540,-0.4121261835,540,0.2037097514,
541,-0.4111475945,541,0.2076160014,
542,-0.4096797705,542,0.2103015482,
543,-0.4084565639,543,0.2124988139,
544,-0.4067441225,544,0.2144519389,
545,-0.4052762687,545,0.2186023295,
546,-0.4042977095,546,0.2212878764,
547,-0.4028298855,547,0.2225085795,
548,-0.4011173844,548,0.2242175639,
549,-0.399404943,549,0.2281238139,
550,-0.3979370892,550,0.2310535014,
551,-0.3969585299,551,0.2325183451,
552,-0.3952460587,552,0.2344714701,
553,-0.3935335875,553,0.2386218607,
554,-0.3918211162,554,0.2408191264,
555,-0.3903532624,555,0.2427722514,
556,-0.3879068792,556,0.2447253764,
557,-0.3874176145,557,0.2486316264,
558,-0.3859497607,558,0.250828892,
559,-0.3839926422,559,0.2542468607,
560,-0.3820355535,560,0.2544910014,
561,-0.3803230524,561,0.2583972514,
562,-0.379344523,562,0.2608386576,
563,-0.3776320219,563,0.2618152201,
564,-0.3756749034,564,0.2647449076,
565,-0.3734731674,565,0.2679187357,
566,-0.3724946082,566,0.2698718607,
567,-0.3705374897,567,0.2715808451,
568,-0.3685803711,568,0.2737781107,
569,-0.3663786352,569,0.2774402201,
570,-0.3649107814,570,0.2793933451,
571,-0.3634429574,571,0.2808581889,
572,-0.3607519269,572,0.2835437357,
573,-0.3595287204,573,0.2867175639,
574,-0.3578162491,574,0.2886706889,
575,-0.3568376899,575,0.2896472514,
576,-0.3531681001,576,0.2923327982,
577,-0.3524341881,577,0.2959949076,
578,-0.3504770696,578,0.2974597514,
579,-0.3480306864,579,0.2991687357,
580,-0.3458289504,580,0.3013660014,
581,-0.3436271548,581,0.3047839701,
582,-0.3416700661,582,0.3067370951,
583,-0.3409361243,583,0.3072253764,
584,-0.3382450938,584,0.3099109232,
585,-0.3360433578,585,0.3130847514,
586,-0.3345755339,586,0.315282017,
587,-0.3296827376,587,0.3194324076,
588,-0.3294380903,588,0.3184558451,
589,-0.3279702663,589,0.3221179545,
590,-0.3265024424,590,0.3235827982,
591,-0.3245453238,591,0.3235827982,
592,-0.3220989108,592,0.3265124857,
593,-0.3198971748,593,0.3299304545,
594,-0.3179400563,594,0.3326160014,
595,-0.3152490258,595,0.3362781107,
596,-0.3135365248,596,0.3353015482,
597,-0.3110901713,597,0.338719517,
598,-0.3093776703,598,0.3401843607,
599,-0.3061973751,599,0.3414050639,
600,-0.3049741685,600,0.3428699076,
601,-0.3025277853,601,0.3462878764,
602,-0.3005706668,602,0.3482410014,
603,-0.2993474603,603,0.3494617045,
604,-0.2959225178,604,0.350438267,
605,-0.2942100465,605,0.3536120951,
606,-0.2917636633,606,0.3555652201,
607,-0.2890726328,607,0.3550769389,
608,-0.286870867,608,0.358250767,
609,-0.2844244838,609,0.3609363139,
610,-0.2824673653,610,0.3628894389,
611,-0.281488806,611,0.3633777201,
612,-0.277574569,612,0.3655749857,
613,-0.2748835385,613,0.3682605326,
614,-0.2731710672,614,0.3697253764,
615,-0.2712139487,615,0.3731433451,
616,-0.2680336237,616,0.3726550639,
617,-0.266076535,617,0.3750964701,
618,-0.2638747692,618,0.3768054545,
619,-0.262162298,619,0.3763171732,
620,-0.2584927082,620,0.3790027201,
621,-0.2565355897,621,0.381688267,
622,-0.2543338537,622,0.3833972514,
623,-0.2516428232,623,0.3829089701,
624,-0.2484624982,624,0.3860827982,
625,-0.2467500269,625,0.3885242045,
626,-0.2445482761,626,0.3897449076,
627,-0.2425911576,627,0.3892566264,
628,-0.2391662002,628,0.3919421732,
629,-0.2369644642,629,0.3941394389,
630,-0.2342734337,630,0.3956042826,
631,-0.2325609624,631,0.395360142,
632,-0.2293806374,632,0.3975574076,
633,-0.2262003422,633,0.4002429545,
634,-0.2247324884,634,0.401219517,
635,-0.2220414579,635,0.4004870951,
636,-0.2191057801,636,0.4039050639,
637,-0.2166593969,637,0.4065906107,
638,-0.2137237191,638,0.4068347514,
639,-0.2120112479,639,0.4058581889,
640,-0.2085863054,640,0.4095202982,
641,-0.2056506276,641,0.4117175639,
642,-0.2036935091,642,0.4122058451,
643,-0.2019810379,643,0.4119617045,
644,-0.1975775361,644,0.414891392,
645,-0.1958650649,645,0.416844517,
646,-0.1936632991,646,0.416844517,
647,-0.1914615631,647,0.416844517,
648,-0.1875473261,648,0.4197742045,
649,-0.1855902076,649,0.4212390482,
650,-0.1833884716,650,0.4214831889,
651,-0.1804527938,651,0.420750767,
652,-0.1770278513,652,0.424657017,
653,-0.1745814383,653,0.4263660014,
654,-0.1726243198,654,0.4263660014,
655,-0.1699332893,655,0.4256335795,
656,-0.1667529941,656,0.4288074076,
657,-0.1645512283,657,0.4307605326,
658,-0.162838757,658,0.4300281107,
659,-0.1599030793,659,0.4295398295,
660,-0.1569674313,660,0.4327136576,
661,-0.153542459,661,0.434422642,
662,-0.1518299878,662,0.4339343607,
663,-0.1493836045,663,0.4336902201,
664,-0.1457140148,664,0.436375767,
665,-0.1432676315,665,0.438328892,
666,-0.142044425,666,0.4373523295,
667,-0.1386194825,667,0.4368640482,
668,-0.1354391575,668,0.4400378764,
669,-0.132748127,669,0.4410144389,
670,-0.128099978,670,0.4436999857,
671,-0.1278553605,671,0.440282017,
672,-0.1244303882,672,0.4436999857,
673,-0.1217393577,673,0.4446765482,
674,-0.1192929745,674,0.4436999857,
675,-0.1170912087,675,0.4439441264,
676,-0.1139109135,676,0.446141392,
677,-0.111219883,677,0.4468738139,
678,-0.1090181172,678,0.446141392,
679,-0.106571734,679,0.4463855326,
680,-0.1029021442,680,0.4485827982,
681,-0.100455761,681,0.4493152201,
682,-0.09776473045,682,0.4483386576,
683,-0.09458440542,683,0.4490710795,
684,-0.09164872766,684,0.4515124857,
685,-0.08895769715,685,0.4522449076,
686,-0.08748987317,686,0.4517566264,
687,-0.08382028341,687,0.4512683451,
688,-0.08039534092,688,0.4534656107,
689,-0.07794892788,689,0.4537097514,
690,-0.07599180937,690,0.452000767,
